name;fuji-pro-160c-vsco-colorchecker
description;fitted LUT style from fuji-pro-160c-vsco-colorchecker.pfm
num_gray; 0
patch;L_source;a_source;b_source;L_reference;a_reference;b_reference
SAT1;55.606605529785156;51.385223388671875;35.341156005859375;62.713485717773438;53.303482055664062;37.928104400634766
SAT2;73.602287292480469;32.293350219726562;71.36865234375;81.195327758789062;16.012519836425781;75.932113647460938
SAT3;84.235145568847656;1.3886094093322754;83.613334655761719;90.857063293457031;-9.4656944274902344;85.74639892578125
SAT4;64.038787841796875;-53.360671997070312;27.551496505737305;76.136680603027344;-56.17022705078125;36.810256958007812
SAT5;61.593833923339844;-24.63334846496582;-32.950889587402344;77.272605895996094;-27.635276794433594;-19.530523300170898
SAT6;50.976104736328125;1.3580024242401123;-52.693832397460938;68.458587646484375;-7.049262523651123;-32.359359741210938
SAT7;52.876678466796875;32.492519378662109;-29.957855224609375;66.223052978515625;29.276906967163086;-21.722972869873047
SAT8;55.596923828125;51.314533233642578;0.34642219543457031;64.111862182617188;54.196090698242188;-3.7412166595458984
WBP1;80.397369384765625;0.85362792015075684;-0.24595260620117188;88.844711303710938;0.15687942504882812;-1.9971370697021484
WBP2;81.484153747558594;-1.2591183185577393;-1.0041117668151855;89.554046630859375;-1.3262331485748291;-2.0887255668640137
WBP3;81.064437866210938;-2.4179220199584961;-2.4799227714538574;89.290458679199219;-2.3398101329803467;-2.481234073638916
WBP4;81.004295349121094;-4.1266679763793945;-2.7037262916564941;89.474166870117188;-3.5599768161773682;-2.4947643280029297
WBP5;81.439399719238281;-6.0774984359741211;-4.352116584777832;89.883102416992188;-4.632413387298584;-3.4045815467834473
WBL1;80.351127624511719;4.6523213386535645;0.50985813140869141;88.464637756347656;2.7297139167785645;-1.2809276580810547
WBL2;80.885147094726562;4.2432546615600586;-0.11886358261108398;88.924415588378906;2.4650096893310547;-2.0437121391296387
WBL3;80.667259216308594;0.84277987480163574;-0.26006698608398438;89.032402038574219;0.019133090972900391;-1.5136480331420898
WBL4;81.009445190429688;-1.2062489986419678;-2.6300787925720215;89.325439453125;-2.1345615386962891;-2.542722225189209
WBL5;80.922164916992188;-2.242356538772583;-5.7349443435668945;89.498153686523438;-2.1487176418304443;-4.5431971549987793
NEU1;11.204616546630859;1.5758798122406006;-1.784813404083252;9.5590019226074219;10.026902198791504;8.2629566192626953
NEU2;13.767477035522461;1.8414855003356934;-3.0211150646209717;12.097736358642578;10.446206092834473;6.7114472389221191
NEU3;17.677093505859375;1.1302977800369263;-2.6536047458648682;17.592517852783203;8.2722749710083008;5.5333433151245117
NEU4;20.885791778564453;0.32655894756317139;-1.2529551982879639;22.069976806640625;5.1207690238952637;6.2431216239929199
NEU5;74.761894226074219;0.060945749282836914;-0.017595291137695312;85.774452209472656;-1.9133985042572021;-0.94044208526611328
NEU6;80.57513427734375;0.00041723251342773438;-0.00036954879760742188;88.917686462402344;-0.89564919471740723;-1.9768118858337402
NEU7;85.833824157714844;0.00038743019104003906;-0.00040531158447265625;91.870368957519531;0.19049644470214844;-2.0725131034851074
NEU8;90.161361694335938;0.081688165664672852;1.1182785034179688;94.15155029296875;0.26550889015197754;-0.96949338912963867
A1;35.274120330810547;15.050426483154297;18.244695663452148;44.574119567871094;18.275945663452148;32.969673156738281
B1;64.116943359375;33.919544219970703;67.21075439453125;74.917137145996094;19.774049758911133;75.891242980957031
C1;22.865447998046875;28.474554061889648;-59.258132934570312;25.105438232421875;38.11578369140625;-61.571239471435547
D1;88.630760192871094;-0.00083446502685546875;1.077115535736084;93.125892639160156;0.61550736427307129;-1.7746567726135254
A2;67.175765991210938;17.045228958129883;14.803134918212891;79.222579956054688;11.238694190979004;8.1998233795166016
B2;35.489334106445312;21.189510345458984;-55.313175201416016;45.514060974121094;23.24986457824707;-47.965133666992188
C2;53.286880493164062;-48.701374053955078;33.034236907958984;66.911514282226562;-59.228302001953125;56.422603607177734
D2;79.288742065429688;-0.0079572200775146484;0.014007091522216797;88.009391784667969;-0.98788738250732422;-1.9719481468200684
A3;46.924015045166016;-3.258824348449707;-27.421819686889648;63.774391174316406;-5.2044687271118164;-21.341144561767578
B3;53.583686828613281;48.143325805664062;23.869264602661133;61.637954711914062;50.765365600585938;21.435653686523438
C3;44.6253662109375;46.17181396484375;36.188720703125;50.796829223632812;55.551231384277344;50.018257141113281
D3;66.994682312011719;0.0014007091522216797;-0.0006198883056640625;80.540672302246094;-2.1329224109649658;-0.75619220733642578
A4;39.291751861572266;-15.619098663330078;24.935949325561523;53.902748107910156;-30.895620346069336;47.685123443603516
B4;25.046302795410156;24.173870086669922;-20.191537857055664;30.467876434326172;39.686321258544922;-24.953418731689453
C4;80.629325866699219;0.63627958297729492;80.595489501953125;88.731887817382812;-10.126649856567383;84.963844299316406
D4;48.547225952148438;1.1592507362365723;-0.1795649528503418;65.046173095703125;-0.85356831550598145;1.2051105499267578
A5;55.099174499511719;10.447978973388672;-26.193904876708984;71.213577270507812;7.6854228973388672;-17.603229522705078
B5;72.163864135742188;-27.328460693359375;60.702426910400391;82.852134704589844;-34.353168487548828;72.128013610839844
C5;54.078132629394531;47.474414825439453;-10.58800220489502;63.782066345214844;49.597053527832031;-11.78276538848877
D5;30.017730712890625;1.1690258979797363;-2.6809394359588623;38.655513763427734;1.6796290874481201;2.4465203285217285
A6;70.521980285644531;-31.466276168823242;-5.1910758018493652;84.07318115234375;-24.78790283203125;-2.215731143951416
B6;72.679756164550781;18.126846313476562;75.592353820800781;82.840446472167969;3.6028027534484863;81.693603515625
C6;50.342170715332031;-16.927867889404297;-34.854137420654297;67.109909057617188;-23.781627655029297;-22.771144866943359
D6;11.823997497558594;1.574978232383728;-1.8060564994812012;10.121726989746094;10.00341796875;8.5086050033569336
