name;fuji-pro-400h-vsco-colorchecker
description;fitted LUT style from fuji-pro-400h-vsco-colorchecker.pfm
num_gray; 0
patch;L_source;a_source;b_source;L_reference;a_reference;b_reference
SAT1;55.606605529785156;51.385223388671875;35.341156005859375;57.845634460449219;43.587654113769531;39.402103424072266
SAT2;73.602287292480469;32.293350219726562;71.36865234375;77.028076171875;11.099129676818848;72.117202758789062
SAT3;84.235145568847656;1.3886094093322754;83.613334655761719;85.976394653320312;-5.3282079696655273;81.9600830078125
SAT4;64.038787841796875;-53.360671997070312;27.551496505737305;65.90570068359375;-45.248241424560547;12.069643020629883
SAT5;61.593833923339844;-24.63334846496582;-32.950889587402344;66.306037902832031;-23.176639556884766;-28.096401214599609
SAT6;50.976104736328125;1.3580024242401123;-52.693832397460938;59.587722778320312;-8.5267124176025391;-34.345390319824219
SAT7;52.876678466796875;32.492519378662109;-29.957855224609375;59.621162414550781;26.987462997436523;-17.925430297851562
SAT8;55.596923828125;51.314533233642578;0.34642219543457031;58.064247131347656;45.578720092773438;-1.9623875617980957
WBP1;80.397369384765625;0.85362792015075684;-0.24595260620117188;80.962104797363281;3.38020920753479;0.65778493881225586
WBP2;81.484153747558594;-1.2591183185577393;-1.0041117668151855;81.575996398925781;2.3798048496246338;-0.0041604042053222656
WBP3;81.064437866210938;-2.4179220199584961;-2.4799227714538574;81.398887634277344;2.3213624954223633;-1.3433694839477539
WBP4;81.004295349121094;-4.1266679763793945;-2.7037262916564941;81.271461486816406;0.84680318832397461;-1.583099365234375
WBP5;81.439399719238281;-6.0774984359741211;-4.352116584777832;81.476043701171875;-0.873565673828125;-2.01873779296875
WBL1;80.351127624511719;4.6523213386535645;0.50985813140869141;80.642280578613281;5.8449802398681641;0.50089359283447266
WBL2;80.885147094726562;4.2432546615600586;-0.11886358261108398;81.076126098632812;5.7927966117858887;0.38658380508422852
WBL3;80.667259216308594;0.84277987480163574;-0.26006698608398438;81.0440673828125;3.6790668964385986;0.68701505661010742
WBL4;81.009445190429688;-1.2062489986419678;-2.6300787925720215;81.122314453125;2.3253560066223145;-1.3414859771728516
WBL5;80.922164916992188;-2.242356538772583;-5.7349443435668945;80.962699890136719;1.761317253112793;-2.6770234107971191
NEU1;11.204616546630859;1.5758798122406006;-1.784813404083252;5.8985042572021484;1.8281564712524414;-2.9738993644714355
NEU2;13.767477035522461;1.8414855003356934;-3.0211150646209717;8.8255996704101562;2.1634175777435303;-5.3923101425170898
NEU3;17.677093505859375;1.1302977800369263;-2.6536047458648682;13.740009307861328;1.8805414438247681;-6.5601530075073242
NEU4;20.885791778564453;0.32655894756317139;-1.2529551982879639;17.520954132080078;0.077322125434875488;-5.3794503211975098
NEU5;74.761894226074219;0.060945749282836914;-0.017595291137695312;77.735679626464844;3.67775559425354;-0.36195516586303711
NEU6;80.57513427734375;0.00041723251342773438;-0.00036954879760742188;81.0255126953125;3.252178430557251;0.74098110198974609
NEU7;85.833824157714844;0.00038743019104003906;-0.00040531158447265625;83.94573974609375;3.5600960254669189;-0.13421773910522461
NEU8;90.161361694335938;0.081688165664672852;1.1182785034179688;85.916114807128906;3.3257901668548584;0.67436695098876953
A1;35.274120330810547;15.050426483154297;18.244695663452148;41.945369720458984;19.053176879882812;36.266456604003906
B1;64.116943359375;33.919544219970703;67.21075439453125;72.013084411621094;15.503883361816406;73.64215087890625
C1;22.865447998046875;28.474554061889648;-59.258132934570312;25.329635620117188;30.698091506958008;-63.065975189208984
D1;88.630760192871094;-0.00083446502685546875;1.077115535736084;85.324874877929688;3.4058690071105957;0.43734312057495117
A2;67.175765991210938;17.045228958129883;14.803134918212891;72.840927124023438;13.102025032043457;10.156070709228516
B2;35.489334106445312;21.189510345458984;-55.313175201416016;40.57269287109375;16.318916320800781;-48.886024475097656
C2;53.286880493164062;-48.701374053955078;33.034236907958984;58.921852111816406;-49.317359924316406;30.805397033691406
D2;79.288742065429688;-0.0079572200775146484;0.014007091522216797;80.123245239257812;2.7904808521270752;0.33252239227294922
A3;46.924015045166016;-3.258824348449707;-27.421819686889648;55.645042419433594;-4.8212709426879883;-25.689840316772461
B3;53.583686828613281;48.143325805664062;23.869264602661133;56.821182250976562;43.389110565185547;24.031627655029297
C3;44.6253662109375;46.17181396484375;36.188720703125;49.051040649414062;49.168766021728516;54.499202728271484
D3;66.994682312011719;0.0014007091522216797;-0.0006198883056640625;72.793563842773438;2.4539828300476074;-0.19118785858154297
A4;39.291751861572266;-15.619098663330078;24.935949325561523;48.202560424804688;-26.860773086547852;37.467987060546875
B4;25.046302795410156;24.173870086669922;-20.191537857055664;27.702739715576172;34.057216644287109;-30.468732833862305
C4;80.629325866699219;0.63627958297729492;80.595489501953125;84.248672485351562;-5.9538183212280273;81.655364990234375
D4;48.547225952148438;1.1592507362365723;-0.1795649528503418;58.659133911132812;2.6928484439849854;-1.3788461685180664
A5;55.099174499511719;10.447978973388672;-26.193904876708984;63.348182678222656;9.0171394348144531;-16.426599502563477
B5;72.163864135742188;-27.328460693359375;60.702426910400391;77.060028076171875;-22.861660003662109;68.302131652832031
C5;54.078132629394531;47.474414825439453;-10.58800220489502;57.750236511230469;42.793243408203125;-8.2161188125610352
D5;30.017730712890625;1.1690258979797363;-2.6809394359588623;33.450340270996094;1.4373362064361572;-7.8976869583129883
A6;70.521980285644531;-31.466276168823242;-5.1910758018493652;73.795631408691406;-19.689052581787109;-7.162320613861084
B6;72.679756164550781;18.126846313476562;75.592353820800781;79.4024658203125;3.6546587944030762;78.857383728027344
C6;50.342170715332031;-16.927867889404297;-34.854137420654297;58.478294372558594;-19.118667602539062;-32.877170562744141
D6;11.823997497558594;1.574978232383728;-1.8060564994812012;6.427764892578125;1.9296183586120605;-3.1976461410522461
