name;fujicolor-natura-1600-dehancer-colorchecker
description;fitted LUT style from fujicolor-natura-1600-dehancer-colorchecker.pfm
num_gray;8
patch;L_source;a_source;b_source;L_reference;a_reference;b_reference
WBP1;80.39739990234375;0.85359811782836914;-0.24597644805908203;90.276603698730469;-5.9940218925476074;-4.1431069374084473
WBP2;81.482833862304688;-1.2496113777160645;-1.0049819946289062;91.563377380371094;-8.6622829437255859;-3.5554885864257812
WBP3;81.076240539550781;-2.4379491806030273;-2.4746179580688477;90.981735229492188;-9.2889671325683594;-5.2803397178649902
WBP4;81.0164794921875;-4.1561126708984375;-2.7040481567382812;90.9771728515625;-10.633855819702148;-5.4591536521911621
WBP5;81.451553344726562;-6.1104297637939453;-4.3341398239135742;91.477874755859375;-12.382060050964355;-6.8932175636291504
WBL1;80.357414245605469;4.6311616897583008;0.51026344299316406;89.918838500976562;-2.8202235698699951;-3.4856200218200684
WBL2;80.891265869140625;4.2254629135131836;-0.10712146759033203;90.623825073242188;-3.1887590885162354;-3.6899924278259277
WBL3;80.667266845703125;0.86361169815063477;-0.29531717300415039;90.459671020507812;-6.4483880996704102;-3.3956766128540039
WBL4;81.004600524902344;-1.1977255344390869;-2.634119987487793;90.967277526855469;-7.9016685485839844;-5.3607583045959473
WBL5;80.947364807128906;-2.2850930690765381;-5.7100296020507812;90.815422058105469;-9.1761054992675781;-9.003173828125
SAT1;55.601112365722656;51.287738800048828;35.291324615478516;52.263076782226562;44.319690704345703;25.355846405029297
SAT2;73.602287292480469;32.293350219726562;71.36865234375;75.236244201660156;29.286563873291016;63.296443939208984
SAT3;84.233840942382812;1.3947188854217529;83.61065673828125;87.327285766601562;3.8128197193145752;79.0616455078125
SAT4;64.032028198242188;-53.361831665039062;27.5614013671875;69.433006286621094;-45.043796539306641;28.272449493408203
SAT5;61.572868347167969;-24.719030380249023;-32.779155731201172;70.877410888671875;-26.027589797973633;-33.955921173095703
SAT6;50.984451293945312;1.392662525177002;-52.78363037109375;55.710693359375;-5.0068798065185547;-55.775115966796875
SAT7;52.875106811523438;32.439620971679688;-29.820430755615234;55.268112182617188;21.589189529418945;-36.482311248779297
SAT8;55.598350524902344;51.385463714599609;0.3600001335144043;55.522941589355469;40.872486114501953;-9.2159385681152344
A1;35.268119812011719;14.966681480407715;18.246776580810547;25.301437377929688;12.185752868652344;13.528108596801758
B1;64.11761474609375;33.953041076660156;67.190422058105469;63.337440490722656;31.250923156738281;59.435176849365234
C1;22.865447998046875;28.474554061889648;-59.258132934570312;16.639545440673828;25.914937973022461;-58.083492279052734
D1;88.621078491210938;-0.0036954879760742188;1.0760784149169922;97.101127624511719;-7.7054204940795898;-1.6215682029724121
A2;67.164772033691406;17.018974304199219;14.783692359924316;73.858688354492188;10.040879249572754;9.3662261962890625
B2;35.488998413085938;21.203636169433594;-55.331325531005859;31.650913238525391;14.915884017944336;-59.121292114257812
C2;53.283912658691406;-48.698081970214844;33.030361175537109;53.327293395996094;-41.574539184570312;33.499568939208984
D2;79.285324096679688;-0.0081360340118408203;0.014519691467285156;89.208549499511719;-6.76092529296875;-3.9409637451171875
A3;46.910247802734375;-3.2358765602111816;-27.514410018920898;48.008369445800781;-7.8969001770019531;-31.176912307739258
B3;53.602378845214844;48.200248718261719;23.921531677246094;50.914718627929688;41.365802764892578;14.574813842773438
C3;44.623706817626953;46.185672760009766;36.187744140625;36.551166534423828;42.078582763671875;27.691411972045898
D3;66.994682312011719;0.0014007091522216797;-0.0006198883056640625;75.727989196777344;-5.785822868347168;-4.2403697967529297
A4;39.260593414306641;-15.527576446533203;24.769412994384766;31.78662109375;-16.324504852294922;22.7640380859375
B4;25.045791625976562;24.252548217773438;-20.248620986938477;13.673368453979492;19.497573852539062;-23.278253555297852
C4;80.632759094238281;0.65320730209350586;80.600616455078125;84.066253662109375;3.2930076122283936;76.293006896972656
D4;48.550216674804688;1.1448562145233154;-0.18095970153808594;48.198867797851562;-3.0285120010375977;-4.8884391784667969
A5;55.0977783203125;10.445475578308105;-26.119173049926758;60.096755981445312;2.3518204689025879;-31.156646728515625
B5;72.182106018066406;-27.361213684082031;60.735584259033203;76.718803405761719;-21.964757919311523;59.688915252685547
C5;54.093490600585938;47.471969604492188;-10.601019859313965;54.490036010742188;36.922634124755859;-19.933868408203125
D5;30.016986846923828;1.1690706014633179;-2.6809573173522949;19.564006805419922;-1.6304999589920044;-5.8669624328613281
A6;70.49615478515625;-31.484395980834961;-5.0966501235961914;80.476028442382812;-31.393289566040039;-6.4694404602050781
B6;72.682220458984375;18.271028518676758;75.624740600585938;74.897186279296875;17.930061340332031;70.127220153808594
C6;50.327117919921875;-16.911060333251953;-34.86627197265625;54.74139404296875;-18.051593780517578;-37.112689971923828
D6;11.83006477355957;1.5773922204971313;-1.8150299787521362;0.17552757263183594;0.039748847484588623;-0.77362656593322754
NEU1;11.242546081542969;1.5768557786941528;-1.7895221710205078;0.033178329467773438;0.084288418292999268;-0.35540461540222168
NEU2;13.775596618652344;1.8285065889358521;-3.0211210250854492;0.91959762573242188;0.10893493890762329;-2.4939119815826416
NEU3;17.698040008544922;1.1118054389953613;-2.6190519332885742;4.3974895477294922;-1.4779120683670044;-3.6881537437438965
NEU4;20.865837097167969;0.35269558429718018;-1.2706637382507324;7.8680534362792969;-1.797899603843689;-2.9367685317993164
NEU5;74.812553405761719;0.05340576171875;-0.015461444854736328;84.867897033691406;-6.6978034973144531;-3.0112504959106445
NEU6;80.646095275878906;0.00041723251342773438;-0.00039339065551757812;90.478889465332031;-6.9714784622192383;-3.2243251800537109
NEU7;85.861686706542969;0.0011026859283447266;-0.0026345252990722656;94.877395629882812;-7.0331692695617676;-2.951657772064209
NEU8;90.195449829101562;0.088214874267578125;1.1020660400390625;98.346923828125;-7.6173839569091797;-1.650702953338623
