name;orvochrome-ut18-exp-1991-dehancer-colorchecker
description;fitted LUT style from orvochrome-ut18-exp-1991-dehancer-colorchecker.pfm
num_gray;8
patch;L_source;a_source;b_source;L_reference;a_reference;b_reference
WBP1;80.383285522460938;0.85368752479553223;-0.24596452713012695;85.892288208007812;-11.727362632751465;-3.4535050392150879
WBP2;81.474273681640625;-1.2608468532562256;-1.0036826133728027;87.091064453125;-13.625324249267578;-4.0701985359191895
WBP3;81.0606689453125;-2.4225115776062012;-2.4806022644042969;86.920845031738281;-15.412271499633789;-5.1856875419616699
WBP4;81.003684997558594;-4.1361751556396484;-2.7219414710998535;86.482765197753906;-16.887426376342773;-5.6031346321105957
WBP5;81.449790954589844;-6.1075983047485352;-4.3345332145690918;87.287796020507812;-19.495248794555664;-7.0860624313354492
WBL1;80.338233947753906;4.665165901184082;0.50522089004516602;85.853080749511719;-8.3614587783813477;-2.9025673866271973
WBL2;80.885269165039062;4.2248067855834961;-0.089371204376220703;86.771331787109375;-9.3572731018066406;-3.3625125885009766
WBL3;80.660408020019531;0.84820389747619629;-0.26427507400512695;86.209434509277344;-11.746764183044434;-3.4579277038574219
WBL4;81.002708435058594;-1.1944770812988281;-2.6351571083068848;87.012893676757812;-15.380412101745605;-5.1765918731689453
WBL5;80.930862426757812;-2.2509992122650146;-5.7209134101867676;87.618011474609375;-18.389373779296875;-8.1951732635498047
SAT1;55.584152221679688;51.170200347900391;35.247074127197266;54.896675109863281;51.907627105712891;40.602581024169922
SAT2;73.586715698242188;32.355667114257812;71.360122680664062;61.912971496582031;58.432163238525391;64.672607421875
SAT3;84.247528076171875;1.2860894203186035;83.62994384765625;65.947822570800781;50.187110900878906;70.792747497558594
SAT4;64.022911071777344;-53.375930786132812;27.600406646728516;52.457321166992188;-5.9348940849304199;22.909753799438477
SAT5;61.597854614257812;-24.698703765869141;-32.845962524414062;74.797782897949219;-34.971683502197266;-28.152347564697266
SAT6;50.98126220703125;1.442253589630127;-52.846729278564453;73.050758361816406;-26.933401107788086;-40.107131958007812
SAT7;52.876914978027344;32.416133880615234;-29.897821426391602;68.401039123535156;-11.67735481262207;-25.640117645263672
SAT8;55.59600830078125;51.362632751464844;0.35312175750732422;65.252639770507812;26.231378555297852;4.0827393531799316
A1;35.274669647216797;15.03901195526123;18.235986709594727;31.574680328369141;30.646429061889648;28.153532028198242
B1;64.122787475585938;33.964275360107422;67.220932006835938;53.038543701171875;59.287487030029297;64.440589904785156
C1;22.875602722167969;28.52691650390625;-59.311115264892578;45.047767639160156;-1.407325267791748;-37.93597412109375
D1;88.609565734863281;0.0018179416656494141;1.0780811309814453;94.723495483398438;-11.16478443145752;-1.0731935501098633
A2;67.178352355957031;17.002969741821289;14.773654937744141;69.466949462890625;14.379262924194336;11.47352409362793
B2;35.473918914794922;21.278619766235352;-55.429203033447266;56.999855041503906;-16.064197540283203;-41.116859436035156
C2;53.287178039550781;-48.704727172851562;33.054470062255859;38.302379608154297;6.020233154296875;33.369457244873047
D2;79.272872924804688;-0.012427568435668945;0.030505657196044922;84.319709777832031;-11.777907371520996;-3.4235000610351562
A3;46.907691955566406;-3.1951665878295898;-27.432323455810547;56.423622131347656;-22.552013397216797;-23.141086578369141
B3;53.593482971191406;48.243911743164062;23.823589324951172;55.507247924804688;44.409214019775391;30.049556732177734
C3;44.627601623535156;46.224475860595703;36.189437866210938;42.126693725585938;51.568626403808594;45.348911285400391
D3;66.983177185058594;0.00035762786865234375;-0.00032186508178710938;71.541046142578125;-8.3363056182861328;-3.9134979248046875
A4;39.279575347900391;-15.595584869384766;24.870765686035156;29.699325561523438;19.496410369873047;30.95533561706543
B4;25.042072296142578;24.241655349731445;-20.246440887451172;31.960468292236328;13.224392890930176;-6.1546444892883301
C4;80.633110046386719;0.6326138973236084;80.598365783691406;62.30633544921875;49.757987976074219;69.306251525878906
D4;48.542411804199219;1.161038875579834;-0.17954111099243164;50.061203002929688;6.4288673400878906;4.1795849800109863
A5;55.093421936035156;10.469675064086914;-26.151847839355469;67.231803894042969;-21.570831298828125;-24.502063751220703
B5;72.168983459472656;-27.341753005981445;60.677433013916016;54.208457946777344;27.730911254882812;53.389537811279297
C5;54.085899353027344;47.463417053222656;-10.594081878662109;66.623481750488281;14.817417144775391;-7.3126673698425293
D5;30.017730712890625;1.1690258979797363;-2.6809394359588623;29.371349334716797;12.208074569702148;7.7669382095336914
A6;70.499282836914062;-31.469493865966797;-5.1559805870056152;72.91986083984375;-32.937767028808594;-10.25291633605957
B6;72.680839538574219;18.238872528076172;75.61517333984375;57.79888916015625;55.260448455810547;67.8624267578125
C6;50.339279174804688;-16.929864883422852;-34.848796844482422;63.181259155273438;-27.956575393676758;-28.979623794555664
D6;11.830265045166016;1.5758647918701172;-1.8095135688781738;10.52528190612793;11.60170841217041;6.1483116149902344
NEU1;11.225791931152344;1.5626623630523682;-1.7387598752975464;9.9049186706542969;10.837480545043945;6.5423460006713867
NEU2;13.746757507324219;1.8103420734405518;-3.0131518840789795;12.786655426025391;10.712541580200195;6.2133908271789551
NEU3;17.656940460205078;1.1217743158340454;-2.639007568359375;16.628707885742188;12.014269828796387;7.6849102973937988
NEU4;20.86163330078125;0.35268068313598633;-1.2706935405731201;19.311485290527344;13.271450996398926;8.5357780456542969
NEU5;74.793998718261719;0.055253505706787109;-0.015985965728759766;79.949638366699219;-11.458486557006836;-4.4752359390258789
NEU6;80.618049621582031;0.00038743019104003906;-0.00034570693969726562;85.636962890625;-11.732578277587891;-3.4558296203613281
NEU7;85.848892211914062;0.000476837158203125;-0.0003814697265625;92.057044982910156;-12.355714797973633;-2.0789742469787598
NEU8;90.187507629394531;0.085532665252685547;1.1066794395446777;96.507194519042969;-11.227428436279297;-0.67887306213378906
